id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29558408,The Cutest Heart-Melting Apartment |Balcony|,65859990,Martijn,,Centrum-West,52.37032643,4.877811544,Entire home/apt,250,2,0,,,208,42
29558421,Apartment near RAI/Zuid + FREE PARKING,24378925,Jacques,,Buitenveldert - Zuidas,52.32667194,4.880633414,Entire home/apt,200,2,0,,,1,32
29562065,INSTANT BOOK! by Airport and Amsterdam Central!,210423619,Shalom,,Osdorp,52.35258716,4.795466329,Private room,60,1,4,11/18/2018,3,3,88
29562434,The Cosiest Home in The Neighborhood |Balcony|,65859990,Martijn,,De Baarsjes - Oud-West,52.37310339,4.863357264,Entire home/apt,88,2,0,,,208,16
29563361,Studio 15 minutes from Amsterdam Centraal Station,222576517,Alicia,,Oud-Noord,52.39963253,4.895840758,Entire home/apt,100,1,7,11/18/2018,6.36,1,133
29568363,Top Location Amsterdam 1 pers.room,12448020,Maria,,Centrum-West,52.38386799,4.885320648,Private room,50,5,4,12/5/2018,4,2,296
29578670,Modern & Light apt. in very best area: De Pijp!,57104478,Sabrine,,De Pijp - Rivierenbuurt,52.35568381,4.888456798,Entire home/apt,140,3,0,,,1,12
29579619,Cozy studio in beautiful Amsterdam East!,222560680,Francesca,,Oostelijk Havengebied - Indische Buurt,52.36071587,4.941035189,Entire home/apt,56,2,0,,,1,21
29580106,Cosy apartment in the nicest area of Amsterdam!,6404785,Tom,,De Baarsjes - Oud-West,52.36281064,4.8630685,Entire home/apt,109,2,0,,,1,20
29580217,Completely new apt. at quiet street at de Pijp,222678304,Emilia,,De Pijp - Rivierenbuurt,52.3517229,4.887934295,Entire home/apt,190,2,3,11/24/2018,2.65,1,12
29580681,PRIVATE ENSUITE ROOM Amsterdam B&B Barangay,1340998,Godwin Guido Sol Dumagat,,Centrum-West,52.37761529,4.887972127,Private room,188,1,0,,,2,288
29582316,Beautiful apartment near Leidseplein/Vondelpark,145213878,Peggy,,De Baarsjes - Oud-West,52.36252391,4.875906925,Entire home/apt,290,3,0,,,1,56
29582433,Modern and Cozy apartment on a beautiful location,5614896,Eliane,,Centrum-Oost,52.36302312,4.900885483,Entire home/apt,110,4,1,11/20/2018,1,1,3
29584335,Bright and stylish apartment centrally located,4793367,Lieke,,De Baarsjes - Oud-West,52.37121667,4.869657714,Entire home/apt,100,1,1,11/11/2018,1,1,6
29584729,comfortable unique houseboat at popular location,222702259,Monique,,Oostelijk Havengebied - Indische Buurt,52.37558097,4.943597488,Entire home/apt,175,2,4,11/30/2018,3.64,1,4
29585801,Great home for 4p near Foodhallen & Leidseplein!,113977564,Willem,,De Baarsjes - Oud-West,52.36911014,4.867256227,Entire home/apt,159,2,5,11/25/2018,4.55,38,50
29587111,Amsterdam Bohemian Style Apartment,222721320,Willy,,Geuzenveld - Slotermeer,52.38140227,4.816520507,Entire home/apt,110,30,0,,,1,340
29588059,Typical 19th century Amsterdam apartment,84227769,Kobe,,Westerpark,52.37994548,4.87554106,Entire home/apt,90,1,1,11/18/2018,1,1,2
29590752,Luxurious & spacious apartment with roof terrace,10428880,Wouter,,Westerpark,52.38059354,4.87598411,Entire home/apt,395,3,0,,,2,51
29593195,Little Dutch,44168250,Ruben,,Centrum-West,52.36765262,4.884469207,Private room,150,2,0,,,21,322
29602642,Apartment in De Pijp ( center),191572998,Lu,,De Pijp - Rivierenbuurt,52.35009276,4.893903242,Private room,50,3,1,11/20/2018,1,4,1
29602918,Beautiful ground floor appartment with garden,16009942,Rosan,,Oostelijk Havengebied - Indische Buurt,52.36099733,4.935363009,Entire home/apt,125,2,0,,,1,25
29604704,Very Bright and Spacious Loft Apartment in De Pijp,21273834,Peter,,De Pijp - Rivierenbuurt,52.35219671,4.896976882,Entire home/apt,200,2,0,,,1,16
29605949,"Modern, newly furnished apartment @1km AFrankHouse",97213227,Freya,,Westerpark,52.3752835,4.87313071,Entire home/apt,180,2,6,12/3/2018,5.45,1,0
29607637,Great house  ★ Vibrant area  ★ De pijp,75206611,Milan & Koen,,De Pijp - Rivierenbuurt,52.3550316,4.88858881,Entire home/apt,120,3,1,11/12/2018,1,12,0
29614686,Welcome to Amsterdam 105m2,34966248,Jan,,IJburg - Zeeburgereiland,52.35926021,4.99558537,Entire home/apt,325,3,1,11/11/2018,1,1,363
29622516,light & comfortable westerpark apartment,13476825,Your Amsterdam Home,,Westerpark,52.38141901,4.869700851,Entire home/apt,120,3,2,12/1/2018,1.82,3,39
29622686,"Cozy, spacious and light appartment in ""De Pijp""",15576249,Sven,,De Pijp - Rivierenbuurt,52.35017408,4.899317053,Entire home/apt,125,3,0,,,1,230
29624460,"Easy going, spacious, stylish apartment",6891669,Eva,,Bos en Lommer,52.37970065,4.856213587,Entire home/apt,100,7,0,,,1,30
29627916,Stylish two floor apartment in 'De Pijp',35093126,Tugba,,De Pijp - Rivierenbuurt,52.35342988,4.893199223,Entire home/apt,150,2,0,,,1,18
29629557,het kleine huis in paradijs amsterdam,195433249,Margalit,,De Aker - Nieuw Sloten,52.34101115,4.815072474,Entire home/apt,55,5,0,,,2,35
29629708,Room in the heart of Amsterdam,12623977,Cinzia,,Centrum-Oost,52.36111924,4.890681076,Private room,65,2,1,10/29/2018,0.77,1,64
29630050,Stunning canal apartment in the heart of Amsterdam,150915351,Nana En Arjan,,Centrum-West,52.37110618,4.896060953,Entire home/apt,200,2,1,12/2/2018,1,1,298
29640129,Bright and  very spacious apartment - 112m2,21974980,Lisa,,Oud-Oost,52.35628863,4.907446207,Entire home/apt,200,3,0,,,1,13
29640457,Cheap Big House Amsterdam,205620290,Skander,,Geuzenveld - Slotermeer,52.37361381,4.81455281,Entire home/apt,70,2,5,12/2/2018,4.41,1,165
29644389,Charming and cozy studio in Central Amsterdam,174336017,Charly,,Centrum-West,52.37085996,4.87704303,Entire home/apt,125,2,2,11/25/2018,2,1,58
29645130,Great appartment nearby Schipol airport,223136161,Loyola,,De Aker - Nieuw Sloten,52.34604626,4.821615215,Entire home/apt,75,1,0,,,1,119
29646624,Beautiful Renovated|Bright&Central Apt|W Balcony,223145241,Charlotte,,De Baarsjes - Oud-West,52.36562478,4.866288326,Entire home/apt,199,2,2,11/24/2018,2,1,175
29647630,"Modern, bright and comfortable apartment",223153227,Stephen,,Oud-Oost,52.35925315,4.910957748,Entire home/apt,150,2,3,11/25/2018,3,1,11
29648266,Amsterdam's Hidden Jewel - Amazing Location,65859990,Martijn,,De Baarsjes - Oud-West,52.36932672,4.875029798,Entire home/apt,82,7,0,,,208,319
29648361,Canal view suite in centre *Brand new!*,223154779,Canal View Suite,,Centrum-West,52.37757703,4.894329636,Private room,150,2,5,11/28/2018,4.29,1,229
29649663,Familie woning,223126034,Marjanne,,Noord-West,52.41017684,4.903843622,Entire home/apt,275,2,1,11/11/2018,1,1,5
29652491,Private room in spacious apartment in 'de Pijp',72739723,Deni,,De Pijp - Rivierenbuurt,52.35364571,4.894117546,Private room,69,2,1,12/2/2018,1,1,0
29652946,The perfect apartment near RAI,60105720,Maxine,,De Pijp - Rivierenbuurt,52.34485283,4.895788834,Entire home/apt,100,2,4,12/2/2018,3.53,1,51
29653887,Perfect Amsterdam Vibes - 2 Bedroom Apartment,65859990,Martijn,,De Baarsjes - Oud-West,52.37078035,4.873301398,Entire home/apt,82,7,0,,,208,291
29653936,Elegant & Stylish Parkside Home,2991165,Dan,,Bos en Lommer,52.37569295,4.849114524,Entire home/apt,165,2,0,,,1,10
29655453,Romantic apartement on the canal in the Jordaan,54890277,Daan,,Centrum-West,52.37622808,4.88409823,Entire home/apt,195,5,0,,,1,54
29666350,Monumental Apartment in Amsterdam City Center,15959131,Myriam,,Centrum-Oost,52.37346978,4.902883196,Entire home/apt,169,2,6,12/4/2018,5.45,1,5
29666410,Light 1bd Apartment City Center,218574388,Eric,,Centrum-Oost,52.37238759,4.906498536,Entire home/apt,125,3,2,11/12/2018,2,2,50
29667776,Lovely hideout in the heart of old Amsterdam,223290483,Siaofeng,,Centrum-West,52.37141099,4.889432703,Entire home/apt,95,1,1,11/7/2018,1,1,0
29668103,Comfortable place in Amsterdam New West,223292613,Pavle,,Geuzenveld - Slotermeer,52.37761584,4.801728626,Entire home/apt,100,2,1,11/11/2018,1,1,0
29668487,"Light, Luxury Home in Central Amsterdam",5559694,Mick,,De Baarsjes - Oud-West,52.36310653,4.872035365,Entire home/apt,350,3,2,11/30/2018,2,1,29
29669123,"Stylish City Apartment, 2 Bedrooms, Garden",223297560,Titus (BNBservice),,Noord-West,52.40265661,4.912898112,Entire home/apt,110,3,3,11/24/2018,3,1,41
29669484,Warm and stylish apartment in hip Amsterdam West,23588189,Brent En Esther,,Bos en Lommer,52.38017681,4.85595072,Entire home/apt,150,2,4,11/25/2018,4,1,25
29669631,"Large, beautiful FAMILY home in the famous 'Pijp'",84453740,David,,De Pijp - Rivierenbuurt,52.3553036,4.887460142,Entire home/apt,107,2,3,11/30/2018,3,19,12
29669763,60 m2 city center in the Pijp,54444557,Mathieu,,De Pijp - Rivierenbuurt,52.35127101,4.896356506,Entire home/apt,120,2,0,,,1,3
29672347,Sunny & cosy appartement in the heart of Amsterdam,16312439,Badia,,Centrum-West,52.36876164,4.880535317,Entire home/apt,160,3,2,12/3/2018,1.82,1,85
29672510,Lovely apartment in Amsterdam city center,6960070,Meelf,,Centrum-Oost,52.37159564,4.903797725,Entire home/apt,119,2,4,11/22/2018,4,1,6
29673428,Amazing Apartment You Will Not Forget |Balcony|,65859990,Martijn,,Bos en Lommer,52.38459685,4.85748589,Entire home/apt,56,2,2,11/27/2018,2,208,7
29673658,(2) Comfortable room all-inclusive in Amsterdam!,197286521,Harun,,Bos en Lommer,52.37283058,4.849196329,Private room,85,1,8,12/6/2018,8,6,264
29674102,privekamer/must love cats,31960318,Betty,,De Baarsjes - Oud-West,52.37195376,4.852270255,Private room,70,1,0,,,1,2
29675632,Lovely bedroom in modern appartment with Garden,38336750,Thijs,,Noord-West,52.40857532,4.892967724,Private room,65,3,1,11/19/2018,1,2,82
29676321,Magnificent place for 2p in TOP location!,113977564,Willem,,Westerpark,52.37898958,4.874909554,Entire home/apt,79,2,2,12/2/2018,2,38,20
29676688,Large Double Bedroom Central Amsterdam,174588240,Benjamin,,Westerpark,52.37370016,4.872243187,Private room,80,2,0,,,2,197
29677216,Air B'n'Bud in Amsterdam for Cannabis & Cat Lovers,29514830,Amandine,,Oud-Oost,52.3631814,4.924630516,Private room,79,1,2,12/2/2018,2,2,162
29677382,Bright & cozy room in trendy neighborhood,223354232,Tirza,,Oostelijk Havengebied - Indische Buurt,52.36358468,4.945324612,Private room,75,1,0,,,1,2
29678810,"Light and quiet apartment, very well located",125559440,Robert,,De Pijp - Rivierenbuurt,52.34405954,4.911456303,Entire home/apt,105,2,7,11/30/2018,7,2,199
29680420,Cosy and clean room for 2 near city center,46693136,Vincent,,De Baarsjes - Oud-West,52.37239018,4.859414082,Private room,100,3,0,,,1,9
29680989,Vondelpark 2 Story Penthouse Apt. 2 Bedroom (90m2),223378575,Mario,,De Baarsjes - Oud-West,52.36175126,4.866668997,Entire home/apt,399,1,1,12/3/2018,1,1,15
29681700,Douplex facing Vondelpark(2 Bath &Terrace) 50m²,223384194,Maurizio,,De Baarsjes - Oud-West,52.36034467,4.866729727,Private room,279,1,0,,,1,72
29682181,Nice spacious room in bright apartment near centre,50464634,Wiljan,,Bos en Lommer,52.3780112,4.858204911,Private room,80,1,0,,,1,84
29694563,"Heart of De Pijp, Overlooking the Albert Cuyp",51536637,Hijman,,De Pijp - Rivierenbuurt,52.35639176,4.893840743,Entire home/apt,214,1,8,11/30/2018,6.86,1,21
29695341,Spacious and light home | hip location Amsterdam,2977696,Annebet,,Oud-Oost,52.35705455,4.919175975,Entire home/apt,300,2,0,,,1,361
29697181,Artists Loft In The Center of Amsterdam,12693822,Rosa,,De Baarsjes - Oud-West,52.37030529,4.871776059,Entire home/apt,200,2,1,12/6/2018,1,1,59
29698747,Ground Floor apartment @ North of Amsterdam,45193432,Mirthe,,Noord-West,52.41868678,4.901759748,Entire home/apt,79,4,0,,,1,24
29699477,Cozy 2-floor Apartment City Center,223495019,Tom,,Centrum-Oost,52.3726236,4.905980192,Entire home/apt,120,3,0,,,2,75
29700159,Super nice home for 2p close to center!,113977564,Willem,,Bos en Lommer,52.37809161,4.856128158,Entire home/apt,79,2,0,,,38,11
29700454,Cute little home for 2p. in East!,107745142,Oscar,,Oud-Oost,52.35372091,4.918826154,Entire home/apt,79,2,0,,,27,25
29701154,Cosy apartment with balconies and view,91082507,Hanneke,,Bos en Lommer,52.37396993,4.845526346,Entire home/apt,100,2,2,11/25/2018,2,1,12
29701331,Luxury apartment with rooftop terrace (140m2),223507896,Dylan,,De Pijp - Rivierenbuurt,52.35508066,4.90295157,Entire home/apt,345,2,1,11/18/2018,1,3,50
29701784,Charming Cosy Apartment - All you need in 1,65859990,Martijn,,De Pijp - Rivierenbuurt,52.35329038,4.900548861,Entire home/apt,153,2,0,,,208,0
29703801,"Centrally located big 2,5 bedroom apartment",8801297,Natalie,,Centrum-West,52.38142724,4.885216827,Entire home/apt,150,2,1,11/16/2018,1,4,4
29705321,"Charming, typical bright apartment",51403934,Anne,,De Baarsjes - Oud-West,52.36074009,4.867373537,Entire home/apt,150,2,3,12/2/2018,3,1,13
29705585,Romantic bright appartement Oud West Amsterdam,49815337,Rens,,De Baarsjes - Oud-West,52.3600441,4.86422837,Entire home/apt,180,3,2,11/25/2018,2,1,20
29705919,Cozy Amsterdam Apartment in Zuid,116710385,Kavita,,Buitenveldert - Zuidas,52.32899723,4.869755993,Entire home/apt,100,3,2,11/13/2018,2,1,72
29706456,Beautiful apartment in the Westside!,15996910,Eva,,Osdorp,52.35593734,4.812745485,Entire home/apt,80,3,0,,,6,26
29723239,Central | Clean Studio w/ WiFi @ De Pijp,49154714,Reiner,,De Pijp - Rivierenbuurt,52.35488787,4.892239068,Entire home/apt,109,5,0,,,6,11
29723540,Modern and spacious apartment with roof terrace,223300195,Matthijs,,De Pijp - Rivierenbuurt,52.34600737,4.910384024,Entire home/apt,180,2,3,11/5/2018,2.57,1,5
29724832,Cozy studio near Vondelpark West,159570618,Daisy,,De Baarsjes - Oud-West,52.35802235,4.852837632,Entire home/apt,145,3,2,11/27/2018,2,1,14
29725446,Great apartment for a romantic getaway!,104874697,Floor,,De Baarsjes - Oud-West,52.36505508,4.854560012,Entire home/apt,95,1,0,,,1,27
29727113,Luxurious and romantic apartment in the Jordaan,85248868,Boudie,,Centrum-West,52.37547225,4.879575396,Entire home/apt,77,2,1,12/3/2018,1,1,23
29727981,"Modern,  Comfortable apartment next to city center",51410088,Marieke,,Westerpark,52.3822727,4.872720547,Entire home/apt,135,2,0,,,2,7
29728015,"SUPER CLEAN, SPACIOUS & COZY APT in AMSTERDAM",223650197,Erika,,Slotervaart,52.35043608,4.841363534,Private room,60,2,3,11/12/2018,2.81,1,14
29728919,Next to centre: super cozy 2p appartement!,107745142,Oscar,,Oud-Oost,52.35769513,4.911664031,Entire home/apt,64,1,0,,,27,12
29729095,Fijn woonhuis in 't groen met tuin + parkeerplaats,55570441,Klaartje,,Watergraafsmeer,52.33691874,4.951068221,Entire home/apt,135,2,0,,,1,36
29729103,Really nice apartment close to central station,16419683,Prince,,Centrum-West,52.38523132,4.890199474,Entire home/apt,200,1,0,,,5,350
29729352,"Spacious, light and nice appartement for 2p!",84453740,David,,De Pijp - Rivierenbuurt,52.3437497,4.910643645,Entire home/apt,79,2,1,11/25/2018,1,19,4
29730599,New beautiful Amsterdam family home + free parking,9519113,Miechiel,,Oud-Oost,52.35805606,4.932403013,Entire home/apt,269,2,0,,,1,148
29731008,Large room in big apartment in Rivierenbuurt,37390651,Alexandra,,De Pijp - Rivierenbuurt,52.34414441,4.903812468,Private room,70,2,0,,,1,0
29731629,Downtown studio I Old-West district I 2 P,65859990,Martijn,,De Baarsjes - Oud-West,52.36718503,4.874293605,Entire home/apt,87,2,1,12/1/2018,1,208,8
29732821,Great Modern apartment in Museum Distric,154586838,Levi,,Zuid,52.35592601,4.87432282,Entire home/apt,260,3,1,11/12/2018,1,1,70
29734820,Rembrandt Sqaure house,221336242,Itay,,Centrum-Oost,52.36639288,4.896252816,Entire home/apt,127,2,6,12/3/2018,6,1,37
29735183,Condo with a canal view,129002260,Radhesh Krishnan,,De Baarsjes - Oud-West,52.36615184,4.870631579,Entire home/apt,100,2,4,11/28/2018,4,1,0
29745805,Room 10min from the center of Amsterdam !,110657823,Jefferson Y Alejandra,,Noord-Oost,52.39781262,4.938228748,Private room,81,2,0,,,2,86
29747498,New private apartment near Anne Frank house,223780379,David,,Centrum-West,52.37472131,4.882273248,Entire home/apt,160,3,0,,,1,12
29747899,Easy comfort room for short stay visit in A'dam,223009443,Sam,,Oostelijk Havengebied - Indische Buurt,52.3768567,4.940067556,Private room,150,1,1,11/14/2018,1,1,90
29750219,"Nice studio apartment 
With great accessibillity",219048139,Tom,,Watergraafsmeer,52.33842168,4.919909632,Entire home/apt,90,5,1,11/25/2018,1,1,0
29751407,Beautiful home next to Vondelpark/Museumsquare,32275697,Annique,,De Baarsjes - Oud-West,52.36040619,4.861783032,Entire home/apt,250,2,3,11/24/2018,3,1,19
29751713,Spacious apartment in central and hip neigborhood,10503334,Caspar,,Westerpark,52.37418333,4.867935915,Entire home/apt,125,2,0,,,1,21
29753488,Nice appartament for two people in Amsterdam.,223836109,Kiki,,Geuzenveld - Slotermeer,52.37206234,4.83362706,Entire home/apt,100,1,0,,,1,0
29756151,Cozy  apartment in the city center,223360124,Artur,,Centrum-West,52.37781727,4.890369156,Entire home/apt,100,7,0,,,1,107
29766472,Classy 2 floors appartment next to Vondelpark,6196907,Rocco,,Zuid,52.34907593,4.848132214,Entire home/apt,150,2,1,12/2/2018,1,1,4
29768793,Studio 28,4605318,Jacqueline,,Oud-Noord,52.39079583,4.93767666,Private room,195,2,4,12/3/2018,4,1,248
29770523,New Private Room with Terrace,212600641,Valentina,,Centrum-West,52.37518448,4.893204592,Private room,120,1,3,11/22/2018,3,12,44
29771430,Dam square Guest Room,99039112,Yuko,,Centrum-West,52.37605442,4.891292141,Private room,100,2,4,11/30/2018,3.53,1,157
29771746,Cilla Caravan Bed & Breakfast,223992320,Winkel,,IJburg - Zeeburgereiland,52.3661551,4.960166333,Entire home/apt,65,2,0,,,1,79
29771803,"Clean, central, super spacious apartment 2BedRoom",89273294,Sj,,De Baarsjes - Oud-West,52.37182764,4.855304408,Entire home/apt,139,25,0,,,5,364
29772193,Amsterdam: supermooi tweekamer-appartement,39681440,Wolter,,Bos en Lommer,52.38155456,4.855825439,Entire home/apt,135,2,1,11/25/2018,1,1,15
29773104,Ground Floor studio I Old-West apt I Couples APT,65859990,Martijn,,De Baarsjes - Oud-West,52.3657884,4.872637498,Entire home/apt,72,2,2,11/24/2018,2,208,28
29775727,Cuba Casa Centro Amsterdam,111895751,Amilcar Michel,,Centrum-Oost,52.37249602,4.91763122,Private room,100,1,2,12/2/2018,2,1,36
29776071,"The Old Canal House: studio, right in center !",224019594,Mark,,Centrum-West,52.37232198,4.896792538,Private room,139,1,1,11/14/2018,1,2,163
29779849,A bright room available near the Vondelpark!!!!,219947781,Ronald,,Zuid,52.3529748,4.851273795,Private room,30,15,0,,,1,364
29786041,Beautiful Amsterdam Home - CENTRE!!,3901821,Cathy,,Centrum-West,52.37604619,4.895341052,Entire home/apt,250,3,0,,,1,36
29787569,Spacious design apartment in centre the Pijp,6952923,Bas,,De Pijp - Rivierenbuurt,52.35155428,4.897457505,Entire home/apt,180,1,0,,,1,18
29787995,Spacious apartment in vibrant De Pijp,16904437,Noora,,De Pijp - Rivierenbuurt,52.35147526,4.898599515,Entire home/apt,145,3,0,,,1,7
29790700,Charming apartment in city centre,19114107,Duco,,Westerpark,52.37318389,4.869474058,Entire home/apt,100,2,2,12/2/2018,2,1,15
29790851,"Spacious home near RAI, perfect for business & fun",13052099,Carlijn & Jan Hein,,De Pijp - Rivierenbuurt,52.34181876,4.89789834,Entire home/apt,240,3,0,,,1,47
29791534,Quiet place 15 minutes from Amsterdam,224131621,Marieke,,IJburg - Zeeburgereiland,52.35080565,4.977756581,Private room,70,1,1,11/24/2018,1,1,115
29792483,★Cosy Place 6 min walk Damsquare ★,14162591,Taia,,Centrum-Oost,52.36294036,4.88319382,Entire home/apt,199,3,2,12/3/2018,2,2,25
